Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Profit_Margin_Pct,Delivery_Days,Discount_Band,Order_Year,Order_Month,Order_Month_Name,Season,Is_Loss,Margin_Band,Sales_Bucket,Revenue_per_Unit,Profit_per_Unit,Discount_Amount,Ship_Speed
6266,CA-2014-146731,03/11/2014,08/11/2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10000141,Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" X 9""",3.488,2,0.2,1.1772,33.75,5,Low (1-20%),2014,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),1.74,0.59,0.7,Economy
6267,CA-2014-146731,03/11/2014,08/11/2014,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Nashville,Tennessee,37211,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,143.856,9,0.2,48.5514,33.75,5,Low (1-20%),2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),15.98,5.39,28.77,Economy
6268,CA-2015-115392,01/10/2015,04/10/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,TEC-PH-10002496,Technology,Phones,Cisco Spa301,311.98,2,0,93.594,30,3,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Medium ($200-500),155.99,46.8,0,Standard
6269,CA-2015-115392,01/10/2015,04/10/2015,Second Class,RM-19675,Robert Marley,Home Office,United States,Cambridge,Massachusetts,2138,East,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.45,5,0,10.327,46,3,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),4.49,2.07,0,Standard
6270,CA-2017-102379,02/12/2017,06/12/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,TEC-PH-10001448,Technology,Phones,Anker Astro 15000Mah Usb Portable Charger,39.992,1,0.2,-7.9984,-20,4,Low (1-20%),2017,12,Dec,Winter,Loss,Loss,Micro (<$50),39.99,-8,8,Economy
6271,CA-2017-102379,02/12/2017,06/12/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual Function Ergonomic High Back Chair With 2-Way Adjustable Arms,1159.056,9,0.2,43.4646,3.75,4,Low (1-20%),2017,12,Dec,Winter,Profit,Low (0-10%),XL (>$1K),128.78,4.83,231.81,Economy
6272,CA-2017-102379,02/12/2017,06/12/2017,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Oakland,California,94601,West,OFF-AR-10004022,Office Supplies,Art,Panasonic Kp-380Bk Classic Electric Pencil Sharpener,179.9,5,0,44.975,25,4,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),35.98,9,0,Economy
6273,CA-2017-149706,11/12/2017,12/12/2017,First Class,AS-10285,Alejandro Savely,Corporate,United States,Palatine,Illinois,60067,Central,TEC-AC-10001284,Technology,Accessories,Enermax Briskie Rf Wireless Keyboard And Mouse Combo,116.312,7,0.2,23.2624,20,1,Low (1-20%),2017,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),16.62,3.32,23.26,Fast
6274,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10001847,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0,4.4712,36,5,No Discount,2016,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),4.14,1.49,0,Standard
6275,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10004595,Technology,Accessories,First Data Tmfd35 Pin Pad,428.4,3,0,89.964,21,5,No Discount,2016,7,Jul,Summer,Profit,High (>=20%),Medium ($200-500),142.8,29.99,0,Standard
6276,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,FUR-FU-10004164,Furniture,Furnishings,"Eldon 300 Class Desk Accessories, Black",24.75,5,0,10.89,44,5,No Discount,2016,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),4.95,2.18,0,Standard
6277,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,87.71,7,0,41.2237,47,5,No Discount,2016,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),12.53,5.89,0,Standard
6278,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-ST-10000604,Office Supplies,Storage,Home/Office Personal File Carts,69.52,2,0,17.38,25,5,No Discount,2016,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),34.76,8.69,0,Standard
6279,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000148,Technology,Phones,Cyber Acoustics Ac-202B Speech Recognition Stereo Headset,20.784,2,0.2,-4.6764,-22.5,5,Low (1-20%),2016,7,Jul,Summer,Loss,Loss,Micro (<$50),10.39,-2.34,4.16,Standard
6280,US-2016-139087,17/07/2016,22/07/2016,Second Class,DK-13375,Dennis Kane,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",12.816,3,0.2,4.1652,32.5,5,Low (1-20%),2016,7,Jul,Summer,Profit,High (>=20%),Micro (<$50),4.27,1.39,2.56,Standard
6281,CA-2017-152226,12/05/2017,16/05/2017,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Cincinnati,Ohio,45231,East,OFF-LA-10000443,Office Supplies,Labels,Avery 501,5.904,2,0.2,1.9926,33.75,4,Low (1-20%),2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),2.95,1,1.18,Economy
6282,CA-2015-116484,20/11/2015,26/11/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,FUR-FU-10002874,Furniture,Furnishings,Ultra Commercial Grade Dual Valve Door Closer,63.824,2,0.2,9.5736,15,6,Low (1-20%),2015,11,Nov,Fall,Profit,Medium (10-20%),Small ($50-200),31.91,4.79,12.76,Economy
6283,CA-2015-116484,20/11/2015,26/11/2015,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Marion,Ohio,43302,East,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",141.552,3,0.2,-26.541,-18.75,6,Low (1-20%),2015,11,Nov,Fall,Loss,Loss,Small ($50-200),47.18,-8.85,28.31,Economy
6284,CA-2016-100944,24/09/2016,28/09/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" X 12 1/2"", 100/Box",304.9,5,0,143.303,47,4,No Discount,2016,9,Sep,Fall,Profit,High (>=20%),Medium ($200-500),60.98,28.66,0,Economy
6285,CA-2016-100944,24/09/2016,28/09/2016,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Los Angeles,California,90049,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,563.24,5,0.2,56.324,10,4,Low (1-20%),2016,9,Sep,Fall,Profit,Medium (10-20%),Large ($500-1K),112.65,11.26,112.65,Economy
6286,CA-2016-125080,21/10/2016,26/10/2016,Standard Class,VW-21775,Victoria Wilson,Corporate,United States,Lakewood,Ohio,44107,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" X 96"" Rectangular Conference Tables",661.176,2,0.4,-231.4116,-35,5,Medium (21-40%),2016,10,Oct,Fall,Loss,Loss,Large ($500-1K),330.59,-115.71,264.47,Economy
6287,CA-2016-121020,24/10/2016,31/10/2016,Standard Class,CG-12040,Catherine Glotzbach,Home Office,United States,Lebanon,Tennessee,37087,South,TEC-PH-10001061,Technology,Phones,Apple Iphone 5C,239.976,3,0.2,17.9982,7.5,7,Low (1-20%),2016,10,Oct,Fall,Profit,Low (0-10%),Medium ($200-500),79.99,6,48,Economy
6288,CA-2014-100090,08/07/2014,12/07/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,FUR-TA-10003715,Furniture,Tables,Hon 2111 Invitation Series Corner Table,502.488,3,0.2,-87.9354,-17.5,4,Low (1-20%),2014,7,Jul,Summer,Loss,Loss,Large ($500-1K),167.5,-29.31,100.5,Economy
6289,CA-2014-100090,08/07/2014,12/07/2014,Standard Class,EB-13705,Ed Braxton,Corporate,United States,San Francisco,California,94122,West,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",196.704,6,0.2,68.8464,35,4,Low (1-20%),2014,7,Jul,Summer,Profit,High (>=20%),Small ($50-200),32.78,11.47,39.34,Economy
6290,US-2015-139675,13/03/2015,18/03/2015,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager'S Chair,915.136,4,0.2,102.9528,11.25,5,Low (1-20%),2015,3,Mar,Spring,Profit,Medium (10-20%),Large ($500-1K),228.78,25.74,183.03,Standard
6291,US-2015-139675,13/03/2015,18/03/2015,Second Class,NF-18595,Nicole Fjeld,Home Office,United States,Chico,California,95928,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,327.76,8,0,91.7728,28,5,No Discount,2015,3,Mar,Spring,Profit,High (>=20%),Medium ($200-500),40.97,11.47,0,Standard
6292,CA-2017-143756,02/12/2017,05/12/2017,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair With 2-To-1 Synchro Tilt And Mesh Fabric Seat,701.96,2,0,168.4704,24,3,No Discount,2017,12,Dec,Winter,Profit,High (>=20%),Large ($500-1K),350.98,84.24,0,Fast
6293,CA-2015-151253,22/04/2015,26/04/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,TEC-PH-10002923,Technology,Phones,"Logitech B530 Usb Headset - Headset - Full Size, Binaural",88.776,3,0.2,7.7679,8.75,4,Low (1-20%),2015,4,Apr,Spring,Profit,Low (0-10%),Small ($50-200),29.59,2.59,17.76,Economy
6294,CA-2015-151253,22/04/2015,26/04/2015,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,Los Angeles,California,90008,West,OFF-AR-10004691,Office Supplies,Art,Boston 1730 Standup Electric Pencil Sharpener,64.14,3,0,16.6764,26,4,No Discount,2015,4,Apr,Spring,Profit,High (>=20%),Small ($50-200),21.38,5.56,0,Economy
6295,CA-2014-141152,16/09/2014,19/09/2014,First Class,RF-19345,Randy Ferguson,Corporate,United States,New York City,New York,10024,East,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,1,0.2,12.582,37.5,3,Low (1-20%),2014,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),33.55,12.58,6.71,Fast
6296,CA-2014-141313,28/12/2014,01/01/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1737.18,6,0,503.7822,29,4,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),XL (>$1K),289.53,83.96,0,Economy
6297,CA-2014-141313,28/12/2014,01/01/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",704.25,5,0,84.51,12,4,No Discount,2014,12,Dec,Winter,Profit,Medium (10-20%),Large ($500-1K),140.85,16.9,0,Economy
6298,CA-2014-141313,28/12/2014,01/01/2015,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Beverly,Massachusetts,1915,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,141.76,4,0,66.6272,47,4,No Discount,2014,12,Dec,Winter,Profit,High (>=20%),Small ($50-200),35.44,16.66,0,Economy
6299,CA-2014-169852,21/10/2014,26/10/2014,Standard Class,SF-20965,Sylvia Foulston,Corporate,United States,San Diego,California,92024,West,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,36.36,3,0.2,12.2715,33.75,5,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),12.12,4.09,7.27,Economy
6300,CA-2017-107314,30/11/2017,03/12/2017,First Class,MZ-17335,Maria Zettner,Home Office,United States,San Francisco,California,94109,West,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,25.83,3,0,9.5571,37,3,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),8.61,3.19,0,Fast
6301,US-2014-161305,06/06/2014,12/06/2014,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 Sheets",24.588,3,0.8,-38.1114,-155,6,High (41%+),2014,6,Jun,Summer,Loss,Loss,Micro (<$50),8.2,-12.7,19.67,Economy
6302,US-2014-161305,06/06/2014,12/06/2014,Standard Class,SB-20170,Sarah Bern,Consumer,United States,Chicago,Illinois,60623,Central,OFF-EN-10000461,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Recycled Envelopes",13.984,2,0.2,4.7196,33.75,6,Low (1-20%),2014,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),6.99,2.36,2.8,Economy
6303,CA-2017-166919,23/11/2017,27/11/2017,Standard Class,AH-10210,Alan Hwang,Consumer,United States,Dallas,Texas,75220,Central,TEC-PH-10001305,Technology,Phones,Panasonic Kx Ts208W Corded Phone,195.96,5,0.2,19.596,10,4,Low (1-20%),2017,11,Nov,Fall,Profit,Medium (10-20%),Small ($50-200),39.19,3.92,39.19,Economy
6304,CA-2017-162712,18/06/2017,20/06/2017,Second Class,NK-18490,Neil Knudson,Home Office,United States,Corpus Christi,Texas,78415,Central,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,74.352,3,0.2,23.235,31.25,2,Low (1-20%),2017,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),24.78,7.74,14.87,Standard
6305,CA-2017-107552,05/05/2017,05/05/2017,Same Day,AI-10855,Arianne Irving,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002947,Office Supplies,Paper,Xerox 1923,6.68,1,0,3.2064,48,0,No Discount,2017,5,May,Spring,Profit,High (>=20%),Micro (<$50),6.68,3.21,0,Express
6306,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-SU-10002301,Office Supplies,Supplies,Serrated Blade Or Curved Handle Hand Letter Openers,17.584,7,0.2,-4.1762,-23.75,2,Low (1-20%),2016,11,Nov,Fall,Loss,Loss,Micro (<$50),2.51,-0.6,3.52,Standard
6307,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel Chair With Loop Arms, Charcoal",104.784,1,0.2,-14.4078,-13.75,2,Low (1-20%),2016,11,Nov,Fall,Loss,Loss,Small ($50-200),104.78,-14.41,20.96,Standard
6308,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper And Envelopes,47.952,3,0.2,16.7832,35,2,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),15.98,5.59,9.59,Standard
6309,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,650.352,3,0.2,-97.5528,-15,2,Low (1-20%),2016,11,Nov,Fall,Loss,Loss,Large ($500-1K),216.78,-32.52,130.07,Standard
6310,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",629.184,8,0.2,228.0792,36.25,2,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Large ($500-1K),78.65,28.51,125.84,Standard
6311,CA-2016-163328,04/11/2016,06/11/2016,Second Class,TP-21565,Tracy Poddar,Corporate,United States,Eugene,Oregon,97405,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,15.176,1,0.2,5.3116,35,2,Low (1-20%),2016,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),15.18,5.31,3.04,Standard
6312,CA-2014-112837,11/09/2014,16/09/2014,Standard Class,LW-17125,Liz Willingham,Consumer,United States,Oxnard,California,93030,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-O Duramat Lighweight, Studded, Beveled Mat For Low Pile Carpeting",127.95,3,0,21.7515,17,5,No Discount,2014,9,Sep,Fall,Profit,Medium (10-20%),Small ($50-200),42.65,7.25,0,Economy
6313,CA-2017-120019,16/02/2017,21/02/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-ST-10001932,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,579.51,3,0,81.1314,14,5,No Discount,2017,2,Feb,Winter,Profit,Medium (10-20%),Large ($500-1K),193.17,27.04,0,Economy
6314,CA-2017-120019,16/02/2017,21/02/2017,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Fairfield,Connecticut,6824,East,TEC-PH-10000923,Technology,Phones,"Belkin Sportfit Armband For Iphone 5S/5C, Fuchsia",14.99,1,0,7.3451,49,5,No Discount,2017,2,Feb,Winter,Profit,High (>=20%),Micro (<$50),14.99,7.35,0,Economy
6315,CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",151.92,4,0,45.576,30,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),37.98,11.39,0,Economy
6316,CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-LA-10003930,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",196.62,2,0,96.3438,49,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),98.31,48.17,0,Economy
6317,CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,144.12,3,0,69.1776,48,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Small ($50-200),48.04,23.06,0,Economy
6318,CA-2014-100762,24/11/2014,29/11/2014,Standard Class,NG-18355,Nat Gilpin,Corporate,United States,Jackson,Michigan,49201,Central,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book W/Frequently-Called Numbers Space, 400 Messages Per Book",15.96,2,0,7.98,50,5,No Discount,2014,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),7.98,3.99,0,Economy
6319,CA-2017-161459,25/11/2017,29/11/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,TEC-PH-10004071,Technology,Phones,Payanywhere Card Reader,39.96,5,0.2,3.4965,8.75,4,Low (1-20%),2017,11,Nov,Fall,Profit,Low (0-10%),Micro (<$50),7.99,0.7,7.99,Standard
6320,CA-2017-161459,25/11/2017,29/11/2017,Second Class,EB-13750,Edward Becker,Corporate,United States,Laguna Niguel,California,92677,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",34.08,6,0,15.336,45,4,No Discount,2017,11,Nov,Fall,Profit,High (>=20%),Micro (<$50),5.68,2.56,0,Standard
6321,CA-2017-160017,28/09/2017,02/10/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,35,4,Low (1-20%),2017,9,Sep,Fall,Profit,High (>=20%),Micro (<$50),5.18,1.81,2.07,Economy
6322,CA-2014-123316,13/10/2014,17/10/2014,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Mount Vernon,New York,10550,East,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover With Reinforced Top Hinge,7.752,3,0.2,2.8101,36.25,4,Low (1-20%),2014,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),2.58,0.94,1.55,Economy
6323,CA-2014-141299,03/06/2014,07/06/2014,Second Class,RB-19795,Ross Baird,Home Office,United States,Midland,Michigan,48640,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872,49,4,No Discount,2014,6,Jun,Summer,Profit,High (>=20%),Micro (<$50),7.64,3.74,0,Standard
6324,CA-2014-104402,17/06/2014,23/06/2014,Standard Class,DB-13660,Duane Benoit,Consumer,United States,Newark,Delaware,19711,East,TEC-MA-10000423,Technology,Machines,Texas Instruments Ti-34 Scientific Calculator,65.97,3,0,31.0059,47,6,No Discount,2014,6,Jun,Summer,Profit,High (>=20%),Small ($50-200),21.99,10.34,0,Economy
6325,CA-2015-110289,29/10/2015,02/11/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,33.4,5,0,16.032,48,4,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Micro (<$50),6.68,3.21,0,Economy
6326,CA-2015-110289,29/10/2015,02/11/2015,Standard Class,NB-18655,Nona Balk,Corporate,United States,San Francisco,California,94109,West,OFF-EN-10001434,Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",210.84,4,0,103.3116,49,4,No Discount,2015,10,Oct,Fall,Profit,High (>=20%),Medium ($200-500),52.71,25.83,0,Economy
6327,CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,13.98,1,0,4.0542,29,6,No Discount,2014,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),13.98,4.05,0,Economy
6328,CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon Clustermat Chair Mat With Cordless Antistatic Protection,272.94,3,0,30.0234,11,6,No Discount,2014,1,Jan,Winter,Profit,Medium (10-20%),Medium ($200-500),90.98,10.01,0,Economy
6329,CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers With Storage Hooks, 9 1/2"" X 11"", Executive Red",19.05,5,0,8.9535,47,6,No Discount,2014,1,Jan,Winter,Profit,High (>=20%),Micro (<$50),3.81,1.79,0,Economy
6330,CA-2014-167927,20/01/2014,26/01/2014,Standard Class,XP-21865,Xylona Preis,Consumer,United States,Westland,Michigan,48185,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter For Hepa Air Cleaner, Very Large Room, Hepa Filter",247.716,4,0.1,93.5816,37.78,6,Low (1-20%),2014,1,Jan,Winter,Profit,High (>=20%),Medium ($200-500),61.93,23.4,24.77,Economy
